smoothed_wcli,smoothed_wlarge_event_1d,smoothed_wrestaurant_1d,smoothed_wspent_time_1d,smoothed_wwork_outside_home_1d,smoothed_wothers_masked,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d
0.532507,5.5054811,5.2678971,28.4591713,29.9528856,90.0423847,12.3751032,10.9829191
1.1454107,5.5758743,5.4507249,29.3281091,29.0376345,91.6084059,9.6997456,10.882729
0.9207654,11.9009195,17.8011794,36.3400648,37.5239562,76.4931309,9.5628225,9.6533618
1.4650309,11.603894,15.3434523,33.0943372,34.6811875,67.772846,10.7175635,29.7083124
1.6476242,14.0207483,19.5854374,36.1035064,36.0765359,47.4867092,7.2943315,21.3373317
0.8328724,13.8874296,26.2506186,42.6807885,36.9683036,56.5186357,10.7361324,20.9717509
0.9701515,13.413248,22.7545457,37.1329369,38.8408797,60.519361,14.6144089,19.6646134
0.7916612,5.8869482,17.6366857,26.8875709,28.6546604,87.9904321,6.3604911,22.4747545
0.7334035,3.6454351,12.4653956,32.8090543,34.5590897,88.2712841,9.5718433,19.6988699
0.0,5.1722324,10.2026681,26.6975776,32.2673526,92.1991327,10.0701175,12.6028165
0.625835,3.5580452,11.2699777,22.8575106,25.1780573,92.2691717,11.4616413,15.0248459
0.8431619,5.0485993,8.306967,22.5197134,22.3782073,93.2397669,9.3104868,11.3541716
1.4936748,4.9885091,11.2502597,20.2393621,29.4919067,86.1323521,6.3481069,17.7537284
1.2188357,4.5284671,9.7630215,21.1866414,25.1426125,93.1121796,6.8598677,18.5621336
1.2071167,4.3305673,8.8633244,25.0236346,31.8943909,95.4906928,12.6536145,10.5750419
1.7578046,6.1334804,7.5374021,28.4939349,30.4572214,80.7274875,17.3782706,15.5976017
1.0691265,3.7915062,9.311422,29.4051663,32.8738497,89.7273032,13.4968208,15.8625575
0.739332,4.671607,4.8766706,17.494634,24.5425595,86.296636,7.8314195,10.3373798
0.671877,4.1096484,11.4483076,29.7535849,29.025194,92.4935545,12.4953301,18.0501668
0.7759726,3.2487426,6.1190591,21.1476174,24.1970051,86.5289926,8.696867,12.227169
0.7170269,4.5679312,9.7147809,28.4041767,28.6726354,94.1984909,13.2780764,14.9520716
0.8943303,4.4531827,11.5891488,26.4207959,29.8530151,95.1880944,11.562868,18.7216516
0.3386966,2.3957085,8.8898501,23.0196788,17.7606562,92.980472,13.0151147,5.0852518
0.5364928,3.0664422,9.6913818,26.7823531,26.8967507,94.6790488,16.4281937,12.1919715
0.6413893,3.9113698,6.9319317,16.1756669,26.8474574,89.7355498,9.4034696,11.3335289
0.759832,1.9870674,10.1911934,24.4541007,29.6092978,94.0185073,9.0425269,16.6598377
1.2759036,3.3513611,7.6795364,20.2505866,23.1487395,94.6511668,11.0102284,13.6589491
1.2590219,8.0328728,15.2998802,31.0786725,30.8874894,75.646242,10.509461,26.2140472
0.6671229,4.5382244,14.7076884,30.2392582,28.1010761,89.4239736,8.589631,13.3971666
1.5244968,11.1879755,19.2516973,35.5462678,37.6594975,77.2257331,8.4494292,26.6118918
1.43603,4.5750651,10.7547094,25.6776889,32.0889961,90.2023498,9.2579884,19.3195998
1.6839644,12.415811,19.9156146,34.9772381,32.8867181,46.6052837,16.3375005,26.3003672
1.9646448,10.1992616,17.2618989,32.5738546,37.5599437,64.2900795,14.945058,34.1690225
0.5271716,6.6752002,11.7348745,31.8767712,31.4121253,81.7725025,8.4132787,11.0479152
1.0809138,9.7796132,14.9001561,34.2536909,33.617465,72.9278732,10.9308194,21.7577298
0.6410256,7.4874902,10.5955146,36.7855531,28.787145,96.9893134,7.5736917,10.7318708
0.8122261,3.8194122,11.2463992,23.7368455,33.720086,95.1176182,10.543976,9.0486212
1.9507154,9.6947174,15.3109037,31.5144003,31.7191777,67.0047099,6.4654548,24.0051362
2.4903039,9.1137176,18.6226916,32.1956791,35.7886476,63.3572582,8.3617292,27.9991415
1.5003161,9.667673,13.4130798,29.8810946,33.9373187,79.036278,8.5210129,26.1149406
1.1725553,9.8038655,18.1699566,34.0453473,33.3656592,47.5847617,10.298319,27.2670707
1.6483077,11.4193221,17.6373223,32.2590384,32.4711441,64.3133438,11.6497352,25.6118271
0.9897378,6.4026955,16.1129076,26.8452456,31.656019,91.7152533,14.070206,27.851053
1.0032193,6.512592,13.5420807,25.6299993,31.279767,86.2357668,9.6656707,25.5709295
1.0887062,7.2169001,15.5646464,26.9717999,31.5633372,92.4017063,12.8680223,20.8977933
1.654417,7.2843502,17.0078162,27.2686897,33.015695,85.0839067,10.1075925,22.8256025
0.9465338,7.0435317,13.8410031,26.5471477,31.0830233,91.7684049,14.2424983,20.7578764
1.8094647,6.9768458,16.540771,28.2676098,34.3467992,86.50579,14.6475517,31.0140724
1.0014898,5.4056411,15.2432723,28.4226496,26.8204033,88.1543099,10.0739657,20.4003077
0.6710362,14.9588043,21.1306131,44.7294883,39.6050345,70.7528634,10.0584889,20.2772167
1.1280362,7.0555727,16.0456378,34.3805126,36.5583859,89.139178,10.790511,20.0124267
0.7675439,2.5040107,5.7040482,25.56919,30.0733601,91.202922,10.2419582,4.7540547
1.2413615,7.5330673,15.048989,31.9730249,33.5072112,79.4411796,10.4174792,21.0627396
0.8545805,6.7961819,7.6842943,32.132157,31.3609069,84.7803596,9.8403932,12.0691584
0.3287856,2.9730195,7.0383203,25.730418,24.5982997,93.3124189,8.3197103,3.116227
0.2822748,6.4271915,6.9678217,28.6739794,32.4278899,90.409754,10.6357162,19.3620093
1.1999692,7.7224823,12.6680581,29.7282803,31.2511298,77.2450666,13.5848376,21.0228181
0.7340078,11.469441,18.0864351,34.6956828,36.1554883,69.0829331,8.9568674,16.0502892
0.3368228,4.6229438,9.3882329,27.6867549,31.1439729,93.6143795,11.9008183,11.7760647
1.93561,11.5476886,16.679858,35.0931106,34.5719071,56.7922723,8.1024795,29.7178053
0.8960573,5.757244,10.5636982,36.0778425,37.7268074,59.176301,31.8736256,8.9687632
0.8544497,7.5134895,9.6063204,31.2451069,30.167434,69.2910559,13.7387642,25.200313
1.9901116,9.2245257,17.3235904,31.1672886,30.4471666,84.0888763,9.5544458,23.6808703
1.3451908,6.1059805,14.4268585,29.3514282,28.1261177,87.1354397,7.9942986,22.3443597
1.2103806,9.9625668,15.9751051,34.1267311,33.2501983,65.6394483,11.2232526,27.5873485
1.018429,3.9657784,8.541091,28.2721594,23.2710646,77.3750606,8.7247028,18.085198
0.2896431,3.0988137,3.6354892,24.0887047,26.8206252,94.7059823,7.2796124,15.5390191
0.5887048,2.3838202,4.4176653,20.9316499,23.6658227,94.1752301,10.3885692,14.9051386
1.5105425,5.3549264,6.6244565,26.2340199,28.7654455,85.5299655,10.4850363,27.8311769
1.4690263,8.3253013,9.3946096,27.3619348,26.1398562,82.9920108,7.4011618,26.1845253
1.8589123,3.6648653,4.432552,19.4325846,27.3887817,90.2073392,7.7148215,16.2740134
0.74671,5.0878865,7.4778273,25.1254562,26.5718493,84.7165076,7.6205228,19.4475875
1.2525833,4.235496,5.8693929,22.3920112,25.7299386,91.0835067,7.5728217,25.1281875
1.5690972,4.727786,6.7007495,21.7460874,28.0542243,88.452985,7.4961038,24.7788396
1.7513968,4.4389059,6.9651506,25.2158801,27.9091784,85.6941853,9.566047,21.6610361
0.4711263,1.3059725,4.8698366,22.7270198,17.6395518,94.8520267,5.6197109,8.0210543
0.6693821,2.1918148,5.1846986,21.3244753,23.8327895,94.1704569,9.4563982,7.7073921
0.7068977,1.5539253,3.6633131,21.8614009,23.0918232,92.6661316,8.2827057,13.1511302
1.4014398,3.2335371,3.9385191,22.2737219,23.4164084,89.34427,6.8667677,23.7275782
0.9874157,6.9248441,15.1122962,30.9109874,31.4388802,76.5835288,15.667684,11.3552388
1.0612848140450895,7.279319406687321,13.280292648257165,29.540826334495225,31.864066317221795,82.04640820843807,,15.8914979
1.2830513,3.8393951,8.8729534,25.9086787,27.156683,94.8158659,9.4564473,17.8009033
0.727072,3.8987599,10.4817112,28.1838706,29.9219452,94.8194086,12.5329107,11.497083
0.7988922,3.2304943,10.4300844,29.4812861,29.3799142,94.1160564,13.2920231,9.3055562
1.0612848140450895,7.279319406687321,13.280292648257165,29.540826334495225,31.864066317221795,82.04640820843807,,21.2549763
1.1870047,5.6156974,13.9211185,28.1961177,34.1117478,93.782073,10.4595423,6.6663468
1.1991966,13.2794982,18.8152577,38.3252632,30.6720303,53.5215963,12.8754035,18.8335408
0.4878838,8.8254721,17.8771577,30.1929174,30.5476876,86.0762619,13.1057797,17.7601019
1.2574324,11.958648,21.4702684,31.5793993,36.8327809,74.01468,15.2602358,12.7217372
1.9634046,9.6304462,19.4268225,31.7896744,29.7316501,79.8985458,10.7793703,25.5144537
1.215617,10.9242576,21.005284,30.9540593,24.6734983,68.6926908,12.0748875,14.7963623
1.090863,6.5689874,13.4373559,22.9718104,30.1816052,88.7741384,9.3537589,17.34669
0.6930813,10.2463988,21.2776221,30.7964974,35.2417136,83.1633698,8.6729779,10.7181097
0.5235436,8.289837,20.1117662,31.7315235,29.6476257,82.5802367,17.5607052,12.6080052
0.8361521,10.6532453,23.1771376,32.4994038,29.2265252,79.9817369,12.0724173,10.9704514
1.795999,10.9010432,18.2377639,32.5055896,34.7026779,49.6452874,12.1276536,28.0207819
1.0612848140450895,7.279319406687321,13.280292648257165,29.540826334495225,31.864066317221795,82.6859472,,5.7527542
1.3476272,17.0022824,22.0980341,43.4470758,42.0214871,43.9317006,9.9064124,20.9708176
0.7305148,11.7047037,17.1717307,36.962302,39.1401309,68.9685579,11.273718,15.9397191
0.7460611,5.4564302,8.3538948,24.9576208,29.1326435,91.7171594,8.2078221,16.9727697
1.0714189,10.7863134,18.8359943,36.1308694,39.376319,66.066503,12.3488114,17.85554
1.0659664,11.8535856,18.1286883,37.7379395,38.24707,70.7621649,9.434297,18.5365418
1.0759101,11.1782756,19.1898138,36.2810132,36.4878611,67.3033176,9.6505052,18.9850873
0.9628917,9.3229721,14.1297761,32.0013399,32.0160157,71.3967504,13.0603247,21.2907159
1.1909262,5.3751692,12.0293645,26.9115082,31.2320942,91.1692711,12.3603157,17.7075746
1.3885144,11.0445957,13.4601423,32.9243782,35.2736452,57.6764978,10.8759762,22.9788601
0.4930966,4.709045,9.0586833,31.2853789,28.570867,89.3738721,7.7015993,14.7639556
1.0235462,5.6114838,15.9061832,30.6575039,29.2627876,91.4578167,12.5722162,15.6752104
0.7643326,1.3227885,4.3801446,20.1466695,22.7474733,96.1482596,8.6650122,13.2761415
1.0612848140450895,3.8061857,3.3076393,26.5360638,25.9578268,97.2226223,,14.588206
1.0075835,5.518903,12.251738,25.8498769,30.544069,92.4227617,8.3511308,16.1123824
1.1522291,3.9807276,9.6711885,24.7550768,29.9268621,94.1219029,10.8781412,12.1691268
0.486755,4.6063349,9.2879121,28.359195,29.1248951,95.0125155,8.7796703,5.3228042
0.3988068,2.8324413,10.3014871,24.9438555,27.2957136,94.6031135,8.1098001,6.3826728
1.3784608,3.9170727,9.4143739,25.3163915,29.4840699,94.1474659,8.7595997,18.6057623
0.9393403,8.8758041,6.6451475,33.7339468,33.7982803,74.4212204,13.8568332,14.010715
0.633279,5.1860232,4.6474718,28.0597198,28.9006335,89.6018179,13.0449763,10.136752
1.1524574,5.7802561,5.6465367,31.0785186,29.6777842,91.507618,10.4556245,9.9832044
0.8691892,12.3745729,18.2159521,36.4560164,36.5724273,76.6978833,10.0718529,9.6098618
1.6052024,11.3723219,14.9671357,31.9028825,33.3268014,67.4278957,11.3668043,32.0122739
1.6261546,14.3801168,20.0512507,36.9128927,36.5782063,48.0763071,7.6627546,20.3399536
0.9862229,13.9117366,25.2135713,41.0136006,36.458518,51.5102832,11.5458886,19.5485175
1.4139026,13.7993254,23.2588823,38.3310947,39.4026758,60.8555914,14.4804661,19.447436
0.7927352,6.0780723,16.1532499,25.2429003,28.2416229,88.0311157,6.4626813,25.6121257
0.7186682,3.4330627,11.428247,31.9459859,33.1520283,89.7351008,9.5973041,20.6516941
0.1730578,4.7781976,9.2430578,27.9806587,30.0276508,93.2365522,10.16241,12.8966747
0.6482076,3.6142498,11.6466354,23.4845508,26.2437615,93.2305744,11.6297899,16.1536007
1.0183081,5.1387042,9.1214691,23.2610102,23.2983999,93.3255025,8.7887359,10.8601768
1.7812925,5.5766443,12.4390336,19.9638158,29.9370823,85.7444979,7.2463808,17.9567376
0.9279009,4.2042077,8.4672725,21.7508067,25.8794339,92.3067733,6.2943333,21.0847219
1.3277336,3.1509099,7.3725884,23.4251611,32.3289154,96.5127591,14.3045364,11.288545
1.9489286,6.1467489,7.479595,29.4593221,29.9646837,79.945931,17.0263774,15.2784139
1.2480185,4.1746565,10.1297404,28.2966084,31.6990707,90.3215777,13.314291,16.8318947
0.6588064,4.2425528,5.733244,16.792047,23.2724477,87.4250993,7.9524048,10.5964243
0.7146253,3.7700788,11.9311093,29.1198109,30.2176562,92.8297306,12.7335211,19.8529859
0.8895145,3.0797404,6.0351801,19.9474325,20.1433135,87.013754,9.5606517,14.4663802
0.605491,5.1142261,9.6557212,27.760837,27.8547736,93.8461351,13.2136416,17.5858207
0.8219843,3.9418688,11.0775002,25.7368638,32.4693558,95.8553161,14.2988869,13.1121654
0.3379324,2.6343032,9.2571385,24.0931115,19.6812014,94.0269303,14.7579102,2.5226491
0.7454205,3.4532808,9.3544742,26.5094711,27.1961963,94.3179739,15.8958397,13.0366904
0.510931,3.9650946,6.4510712,15.7177381,26.1404132,89.9880819,9.8006207,9.8680348
0.5986796,2.14138,10.1205313,24.6444058,29.8467552,94.9609216,10.2683294,16.9902616
1.2199071,3.6862698,8.0569545,20.3391517,22.7544502,94.9214591,10.7448995,13.0591875
1.0225469,8.2318532,16.102701,31.3869506,31.6208856,75.3621502,10.7395449,25.7847296
0.5271875,5.0099549,13.8894909,30.7205094,28.1516362,88.6848768,9.4663581,12.5013664
1.457844,11.6790084,19.644056,36.3690729,37.6205997,77.4612741,9.0549158,25.8357814
1.2563037,5.0738429,12.0991465,27.5549193,33.4573581,90.0444158,9.8866008,17.0752937
1.6658275,12.3143075,19.5420736,34.8590021,34.6104896,45.8235584,17.1921805,25.9135554
1.7566139,11.1305681,18.186546,32.696666,35.5966288,64.6248962,15.1757393,26.6582934
0.7828378,7.4000846,11.4978367,32.0173442,30.9298679,82.6102581,8.7100854,11.4740082
1.0873766,9.2427369,16.3020728,35.8551796,34.7518566,70.642685,11.17044,22.7616386
0.8717589,4.3542685,9.062127,22.5203078,24.4466678,89.2178589,8.2342046,14.9421532
0.625,8.086343,11.3875587,31.6535975,32.2375439,96.1995362,11.0559387,11.0307109
1.306687,4.7008654,12.2123617,24.361401,32.44113,94.4558974,10.9653896,12.0166911
1.8373171,8.9130203,14.7115804,29.9850318,32.2172151,67.1008597,6.643453,20.3750428
2.3385105,8.1605918,18.8332938,32.3287252,35.8749566,64.3476935,10.2477881,31.8302345
1.8084545,11.0532082,15.1278505,32.2775779,36.0780556,79.5498774,9.7016055,22.9307567
1.1113965,9.5044836,18.2091309,33.8587808,33.0569877,47.1762285,10.0816246,27.2313776
1.8081829,11.1220363,18.1412202,32.7356793,32.5459101,64.1478884,11.5905798,26.466306
1.6019294,6.5323034,15.5012297,26.6704813,31.0153904,91.5208633,14.6721633,31.6737993
0.8112872,6.5119104,13.7569154,24.4875678,30.497859,86.5686098,10.8609155,24.6484459
1.2070608,6.3953239,13.8101622,24.4229447,30.5952173,92.5738182,12.4195798,20.0309948
1.3863148,8.1477481,16.6349705,26.5890838,32.8255751,85.3910852,10.7883693,22.66558
1.4745303,7.5282523,13.2373099,26.0327261,31.8408037,91.3133755,14.3327147,23.7749162
1.5084162,7.1131638,16.8137684,28.9718106,33.857022,85.8665289,14.7148106,28.9182638
1.0261222,5.4730012,14.8496483,28.3955582,27.8181437,88.3001179,11.0116793,23.3344768
0.9956305,15.9786222,19.5711781,44.6837924,38.6994233,73.457127,9.5793987,21.9177829
1.2530106,7.2638529,16.5050241,34.1196969,36.6209413,88.6646289,11.3826067,18.3892589
0.5836681,1.7239914,6.1051869,25.3510635,32.8163965,92.0045944,10.805098,4.4544333
1.1497435,7.6999423,14.294439,31.7322337,32.8271069,79.1073527,10.9324837,20.7357164
0.8757803,6.3729863,7.9495119,31.6654488,31.0003321,84.9250545,10.9289031,12.6033022
0.1852633,2.9712153,7.2753193,26.0012386,26.0446464,92.8794435,8.9123571,2.2594257
0.2421651,6.1165234,7.1646036,28.7253188,33.0782722,90.4125635,11.1500876,17.1154378
1.1782163,8.0860247,14.1487227,31.2203053,32.0879037,77.5220882,13.4035758,17.0851981
0.8014742,11.4312023,18.4685332,34.4879319,36.6591475,68.1623933,9.6862167,16.3820125
0.3380342,4.9748354,10.5046288,28.966789,31.1487889,93.5117614,12.2284379,7.463482
2.0474994,11.7272255,16.6422264,34.2731418,35.0561056,56.9246108,8.853207,29.6437238
0.8888889,5.8254462,9.5156488,31.3068315,34.7620124,60.9305026,33.3931861,5.8346598
1.0876438,7.0589085,10.345406,28.7188443,26.7264464,69.0928579,15.1361488,22.4959897
1.7483457,9.0836014,17.8073134,30.5939222,30.5916262,84.131418,10.1863665,23.9559226
1.4240702,6.8482308,14.8691771,29.4269808,28.7100277,86.0391868,9.7061106,22.7324887
1.1827813,9.579904,16.1718998,34.2428533,33.6445717,65.2278641,11.5459869,25.3174754
1.0475361,3.8618571,8.240064,29.5849042,22.6277689,79.4940219,9.5144565,18.2228589
0.3672567,3.0793438,3.8733327,24.7340011,25.4137391,94.1315648,8.4202038,17.7275523
0.2715194,2.4018974,4.3236539,20.4934996,22.6234523,94.1907286,11.5075134,15.5159947
1.2251104,5.0968759,6.3912869,27.2953001,28.7544441,87.4274755,12.2898597,31.1367491
1.5298318,8.5804229,10.243313,27.1956682,26.4945006,80.2827716,8.1695257,27.4981559
1.7441168,3.444515,4.4759893,19.7576711,27.3981108,90.4553964,8.6757205,15.7973006
0.9574414,4.8568236,7.863286,24.5480156,27.2450849,84.971563,7.9775892,19.6273996
1.1219645,4.1390073,5.7819693,21.8030576,25.9078327,91.0608633,8.4380198,24.4896161
1.0914444,4.9204028,7.164927,22.232493,28.0477155,88.6111772,7.5893048,23.1618969
1.8198271,4.9235834,6.8835805,25.4658957,27.5114808,85.8830247,11.5238315,20.6569562
0.4007394,1.0986748,3.9538169,20.8879492,17.6618064,94.3691442,5.8518601,7.4913611
0.5600369,2.3785004,6.1242712,20.2770135,23.8384289,94.0086902,10.2173482,8.8060809
0.6878653,1.3327025,3.6804658,22.0525461,23.2474372,92.8989481,8.1515269,13.4668162
1.278071,3.7086927,3.8312679,21.912018,23.4267538,89.627611,7.7652695,21.0354618
1.0934618,7.5498483,15.2835544,31.4238332,31.2700682,76.333821,17.025282,12.3140553
1.0612848140450895,7.279319406687321,13.280292648257165,29.540826334495225,31.864066317221795,82.04640820843807,,15.2649746
1.7462396,3.9836528,9.7391628,25.4676949,27.3402528,95.0961951,9.5295384,19.3766448
0.8474943,3.7585244,9.9440913,29.0937376,29.6371333,95.4542122,13.6867777,13.3415399
0.6139842,3.0323741,10.7311683,30.230557,30.5464186,93.3688946,14.2852844,9.9024428
1.0612848140450895,7.279319406687321,13.280292648257165,29.540826334495225,31.864066317221795,82.04640820843807,,19.7528093
1.325482,5.912486,13.6027856,26.6581807,32.9812555,93.0685096,11.8441834,5.2742067
1.2012206,13.4673285,18.6424207,37.9779593,31.7451564,52.0201635,12.7352729,19.5637663
0.4424433,7.7782339,17.3085133,29.8480965,30.0323068,86.1578579,13.9698102,17.5734462
1.0639537,11.2273931,20.7783318,30.7821296,34.3144717,73.3498296,14.500119,14.3726377
1.8991081,9.4132376,19.1304163,31.9977577,29.411002,79.1270636,10.9077066,26.8689087
1.6580997,10.8429878,20.264996,31.5235815,25.9594795,67.2279496,11.8848394,14.6218237
0.9424303,6.3257747,13.9248807,22.8119586,28.8744907,87.8509114,9.2318275,17.6670319
0.9409532,11.0382614,21.025156,30.7084504,35.3420148,82.7113197,8.2751456,7.9462793
0.8427754,11.0343644,23.6326837,33.0431814,29.1899049,78.9607267,11.757914,10.5915264
1.7001597,11.1210945,18.4389677,33.0978032,34.3572254,50.0945738,12.5568687,28.3712471
1.0612848140450895,7.279319406687321,13.280292648257165,29.540826334495225,31.864066317221795,82.04640820843807,,5.868614
1.1764775,16.9417687,21.6234462,44.2860435,42.2723064,45.2940064,9.5890237,20.9162115
0.7184842,11.8751523,18.5445027,37.0778251,40.2131487,67.7330145,11.9730146,15.6427547
1.0304913,5.7063707,8.5853908,24.7069369,29.2143975,91.9306334,8.1778718,17.5000525
0.542968,4.1743157,7.7963766,27.1866206,30.9718773,93.8059527,7.8495458,20.3125816
0.8890972,10.7728901,19.9560392,36.5583851,39.2434184,66.5303954,12.5762672,16.7595422
0.9670355,11.715415,18.200607,37.0312787,38.8940861,70.2707221,9.2991858,18.9905
1.1189747,10.6629898,19.5498819,36.1510778,36.7007358,66.1040871,10.3299048,15.2261255
0.9132524,9.5257828,14.7194119,32.079314,32.8527526,70.9546795,12.9881363,21.9415149
1.0009483,4.7936788,13.1780127,28.9570813,30.9625318,90.0447174,13.3333971,15.7257547
1.5878546,11.218232,13.5613768,33.0289226,35.9034152,58.0208645,11.4596125,21.9550147
0.6608432,4.3353793,8.397501,29.6279982,28.9802225,90.0846694,8.9280769,15.0210166
1.1152716,4.7758559,15.6670458,30.0178633,28.1773385,91.6657221,12.2474695,16.1478012
0.3086601,2.1573164,5.057242,22.2429804,24.7487162,95.4850406,9.5896059,10.9146761
0.5221921,3.3775312,6.580404,18.9828398,24.9914532,92.2190699,7.7106927,17.6481495
1.0612848140450895,2.7652091,2.8975247,23.0293525,30.2943612,98.9359578,16.1019023,11.7209309
1.0559927,5.2199441,12.8543919,27.9014511,31.5428915,92.8187701,7.743338,14.5778263
1.0464816,4.1485953,10.2829378,27.6039187,29.8629728,93.5670796,11.0177947,11.1195392
0.5021352,4.3542117,9.2056889,27.2196102,28.8158333,95.0236987,8.348507,5.9113514
0.4154171,2.9967742,10.4556019,24.4335174,27.5179771,95.0033263,8.4113389,5.6353243
1.4019255,4.6118509,9.5668273,26.8274976,28.7921249,94.2150033,8.6992712,19.2698764
0.898537,9.1409711,6.7699342,33.3987624,33.0496887,74.0131673,14.3298166,12.9034181
0.6920169,5.5918956,4.1120292,28.6842525,29.0785309,90.1018456,12.5517104,11.8432646
0.9346689,5.9104853,5.4554484,32.0090077,29.6714042,90.5449344,10.5910023,11.4930338
0.9033297,12.5852351,18.4399217,37.2999129,37.0579415,77.0401109,10.8169346,9.1395788
1.6788944,11.7227856,15.4854914,32.6607947,34.1950761,66.3626808,12.1336351,31.9038863
1.8182286,14.3374638,19.694317,36.557819,36.5650725,47.2536036,8.4570976,21.1589417
1.0529593,12.6073409,24.9963253,40.5815778,36.5004236,57.1205547,13.477194,19.1157477
1.420226,14.1157842,23.018073,38.7981009,41.8858971,61.8808543,14.2713616,17.6762279
0.675921,5.9346537,15.5923498,26.8190917,28.2157923,88.7753637,6.8931742,27.9599014
0.4630896,3.484577,13.1065152,32.9415516,33.665663,89.2754061,9.9176688,18.1369901
0.7830304,3.8698746,10.6941019,26.7094902,30.0535411,93.9995453,11.7140441,12.194327
0.6393982,3.2987427,10.6118582,24.4954387,26.3862537,93.0760114,12.0483426,15.0322756
1.417053,5.6292622,12.1654845,21.0699273,29.7178316,89.0851717,7.9993833,17.8036587
0.8572263,4.3095543,9.1669967,22.0503915,26.2983116,92.2419342,6.9554546,22.267235
0.9889945,3.5259896,8.3255481,24.3171802,32.4377053,96.301132,13.0882911,9.5743793
1.8643476,6.1908548,7.5193086,27.8490931,30.2302298,78.5028275,18.2577216,14.1521312
1.14709,4.0159412,10.3587557,27.7608921,31.3684437,89.7192659,12.7735524,17.4196385
0.8151503,3.9661007,5.9885981,17.1327463,24.1208856,87.8377783,8.179264,8.9973565
0.6674471,3.3136902,12.6992754,30.3176271,30.2556072,93.2769882,14.2841124,17.9178469
0.9153534,3.701465,7.0408058,19.5338765,19.5925306,87.5055317,10.1616233,14.6320553
0.7714231,4.7331817,9.9933585,27.5258723,26.7851435,93.3323649,13.1685074,18.1891782
0.4833934,3.5478656,10.1048078,25.0856207,20.4075965,93.036041,15.4678655,2.660484
0.7387298,4.0793409,9.3830452,27.973345,26.6447478,93.3125308,16.6402994,14.9112491
0.6646151,2.7603655,5.5015037,15.2960544,26.3398073,91.198878,10.4049521,10.6500927
0.5736801,1.8896493,9.7022238,25.9149507,30.4471515,95.8031865,10.9341735,15.8569153
0.9862162,3.2930479,8.3992981,20.8302723,23.1452575,94.2852041,11.7919398,12.9687906
0.9906871,7.3527849,16.2916583,31.329906,31.3700541,75.3537827,11.7071463,24.6397642
0.7167708,5.512496,13.5537992,31.6271943,28.5287347,88.7751587,11.0442257,9.1196344
1.3837636,12.1179088,19.8008929,35.9850572,37.5244178,76.8673652,9.249955,26.6459906
1.4487294,5.7054559,12.225116,27.6930169,33.4355916,89.8725945,10.1199009,20.9514778
1.5634777,12.8999837,18.6842712,35.6475913,35.3778153,45.5560022,18.1086598,23.3374659
0.8515242,7.5330186,11.5220113,31.9430492,30.0965021,81.2571985,10.5729092,10.1965273
0.9877242,8.7287041,15.0078396,32.7346759,32.7543254,70.8470759,11.3926879,23.1932034
0.8001291,4.7712183,9.3518734,23.250816,24.8839671,88.9535632,8.0013943,11.0820282
0.6493506,5.0517936,13.5190684,32.514023,28.1931534,95.973895,10.3661222,10.5148986
1.2376149,4.7774445,10.9962054,22.3494943,30.4592149,94.4855152,12.1242881,14.749566
1.537745,9.0791038,15.4029605,29.9020046,31.0903293,70.0148769,7.8286761,19.1059674
2.2266557,8.0803402,17.5412474,31.4118521,35.3526695,63.4487806,10.1259639,29.621479
1.1439065,9.5566051,17.3290886,32.6548683,32.9587038,47.9472334,11.0635263,26.7114673
1.7365419,11.494858,18.2060694,33.5329463,32.8122187,63.5480312,12.5208743,26.0103912
1.8479068,6.8011665,16.0665192,27.1953747,32.1442376,91.5032121,14.377013,30.0818996
0.7942542,5.993804,13.7249517,24.2995749,29.9376159,86.5227481,11.7295048,23.661448
1.2479162,6.4909612,13.7222386,23.9184641,28.9216328,92.4550823,13.6519324,20.2311115
1.4851283,8.4634008,16.0828274,27.1730098,33.4035749,85.1102623,11.4824883,21.7460211
1.4467765,7.0785312,14.1552462,26.4244211,33.0752377,91.5281227,14.7172582,27.2088602
1.3495865,7.4481319,16.3805576,29.2426681,33.6632358,86.0145055,14.9167037,26.6465276
0.745889,6.2239542,16.1075567,28.0174391,27.9176873,88.2311143,11.256224,25.1203005
0.8411507,16.7642156,19.5161995,45.7515642,39.0895208,73.6568969,9.5893485,20.0454345
1.3662816,8.0201266,16.7520362,33.4870764,35.4501683,88.5960051,11.3449585,21.0109342
0.596174,1.2838131,5.1212899,24.5230544,32.753006,91.5856933,12.5445639,5.0478623
1.2860594,8.1505917,14.8953453,31.3163746,32.5926793,80.0500809,11.3193023,21.4812696
0.8781378,6.3829411,8.4861314,31.8953239,33.1320853,84.5091761,11.6531682,11.9572727
0.2750241,2.8552092,7.2857807,24.9108902,25.1377344,92.7015558,8.9416846,3.5166366
0.2585581,5.7568084,6.793136,27.1137257,33.1249367,90.5754061,12.4292258,15.6450316
1.1122841,7.6475117,14.7460408,31.5393848,31.6722025,77.0890907,13.720869,17.3131616
0.850423,12.0492493,19.5771407,35.5845538,37.3693292,67.6533241,10.1589503,17.2481363
0.3675637,4.9887366,11.0813105,27.7785131,33.1127331,93.4310267,12.0791983,6.8247486
2.223818,12.3645097,17.7701146,34.3645302,34.8688466,58.1783864,9.0127699,29.5809772
0.9157509,6.4946092,8.0653005,28.7877307,33.6686974,59.9093691,33.4531171,3.7182469
