smoothed_wshop_1d,smoothed_wwork_outside_home_1d,smoothed_wspent_time_1d,smoothed_wrestaurant_1d,smoothed_wlarge_event_1d,smoothed_wvaccine_likely_friends,smoothed_wcovid_vaccinated
54.7148996,34.9214035,32.6011168,16.9740157,6.9046764,35.2850548,14.3496922
51.1960179,25.8358767,20.5638287,11.4783966,4.1834325,28.3435901,12.1944436
49.5075185,30.3383888,37.0719149,15.1523156,8.442132,34.536913446036515,15.4632597
52.8494559,34.466745,29.7665824,13.9671334,7.3220818,29.4014881,13.5280265
50.1457849,28.8100622,26.7749104,12.7156416,6.2475133,34.8759097,13.0337193
45.4981511,34.9656339,23.1143409,16.3491961,7.4471025,29.1374107,7.3379596
50.0641087,32.137002,30.8376793,12.9734281,6.5810534,44.4493217,16.8406938
57.2144489,34.3559286,27.9112847,15.5769189,6.2481671,41.2608733,20.0574289
47.5837603,34.5164423,32.2825811,17.4788693,8.3704865,22.0728438,20.2319044
50.9409888,37.4770905,29.4323304,15.3011082,7.1152843,35.5271703,16.4233257
52.0704569,30.7839867,27.876827,7.6970787,6.4427886,31.6164737,17.3418604
55.5181977,35.2474871,30.9211933,13.1217133,7.0980725,43.7810159,22.1162419
50.8257479,31.6421599,26.7462922,6.4728366,4.7952322,40.5903349,11.4129437
64.7929238,44.0717285,37.5176683,14.9131444,10.5449781,34.536913446036515,10.0741149
52.0683109,30.356762,23.3612003,9.4835991,5.5077208,38.154362,20.52894
49.2623891,25.4947336,25.5583433,7.3916171,3.086477,37.8501364,12.7788902
51.5286766,28.8342316,26.5084555,8.4493151,6.2764998,32.1182461,15.9549474
54.6053043,36.6526549,34.9108881,10.3376739,9.2980649,34.536913446036515,15.9592286
50.8101717,33.7875782,30.2744338,7.6435465,5.542933,35.5671554,15.5073123
56.1554997,39.3347386,32.0419898,4.7645121,2.5526152,27.9398941,26.0203738
52.0751865,33.5390587,27.195666,8.6931538,4.5745413,36.8527926,15.1826334
55.7892282,34.7504778,31.8561833,11.109265,6.4511938,33.2686116,15.6658274
49.3159151,27.5898578,28.8924573,6.1352521,4.456746,35.4055578,17.1138248
48.3672977,32.4945542,31.0516774,7.0079348,3.3821619,32.0188682,16.126268
57.0246952,35.9545548,29.0963657,5.3233269,6.6632347,41.3234279,18.0997126
49.4436121,32.746602,30.5770827,12.2652699,6.8069006,34.7294983,19.2979356
44.2964632,31.6606746,31.9154746,13.4786913,5.8968572,32.8630986,15.6913807
48.8553928,37.3227115,32.7710157,16.6432778,8.0956914,35.9923232,19.7896554
48.0419708,34.4383896,32.7933985,11.9734669,6.2473336,34.536913446036515,11.8609032
50.6374074,35.0769136,26.2283791,13.0319385,5.5822292,35.1757976,30.8559002
46.2585781,35.1887201,24.6263846,11.9723953,5.5327855,22.7835062,27.3306053
51.3399719,39.0901567,33.5994754,17.8754371,15.7764764,35.1769413,18.048344
53.031266,37.2667481,33.8497941,19.5943703,11.7050483,33.2057917,13.9413573
52.2002562,36.3936923,34.378124,20.5429697,10.2324862,35.6243764,15.8981354
46.6185952,31.2401167,24.9391772,10.1917606,5.2342435,38.4522041,16.539237
51.3931564,30.0468718,28.0219157,19.0665459,10.9737461,34.536913446036515,9.1339487
48.0518564,33.9925582,26.667966,19.0597921,10.8615609,34.536913446036515,15.9352773
50.6374562,42.4351614,28.3824825,13.6858843,5.881516,38.2484784,9.6110096
51.8553815,36.7284907,32.2715115,11.97709,4.0211913,33.9805971,22.911621
60.0698025,40.0337721,43.3201794,29.7444152,23.7364441,34.536913446036515,16.4180146
54.5662046,49.6791387,40.597657,24.8955757,10.4299619,31.0729447,14.1563688
49.9095186,35.9884375,28.5539975,12.1900474,5.8662208,32.8179741,10.4922058
52.4338438,37.0987227,36.4845828,15.9560101,10.1936567,38.2595102,11.1058773
46.6871468,40.7606509,41.2439925,19.078255,10.2840653,36.3948127,13.9171878
54.8124327,43.9483649,36.8799572,22.750317,5.3484446,31.0683287,12.7766839
54.3550535,43.5736642,41.8221165,19.2243956,10.3903088,34.6609817,8.958818
56.6244272,42.9730354,40.275138,15.4419288,11.7791583,29.9717901,12.5223352
56.3571734,43.6683815,41.0000824,24.2373627,19.0105449,30.0279024,18.5221649
48.5823644,39.9102753,42.0987266,20.7951485,13.0703696,33.4579843,18.0403449
65.873982,43.7152005,42.8760544,33.8705741,21.8587968,34.536913446036515,25.1697583
61.4124631,40.2259469,40.4429797,21.7180175,13.2031208,31.694231,10.4304559
59.9726913,35.5601973,38.9266131,24.5879791,15.7994307,32.6179528,10.6925784
63.7361046,49.2682042,39.4117762,23.6236044,10.0462067,33.5425792,16.9396693
60.8284659,42.8705504,38.1849814,17.2080322,9.5404347,32.120877,12.6933054
49.5484054,38.8953057,33.4225453,20.2068679,12.8953226,34.536913446036515,15.4890785
59.9310859,41.5756128,37.0587701,20.1540261,11.2329129,38.500888,12.2443813
66.4511715,43.4210009,41.7248726,26.051565,15.2506733,30.723214,10.3156018
59.4506468,38.4887756,35.3494002,13.8683526,9.0771686,34.0723113,13.8674314
62.6643705,36.7655848,38.5480837,25.2905356,12.5453401,34.536913446036515,11.0128085
70.0373968,51.9587848,52.0149175,33.8149,20.0521376,37.1345655,9.8793207
59.8175106,51.3672075,42.4436486,31.7787282,11.4266188,43.0228695,11.6912291
58.3122706,37.4765323,38.9729123,13.0577555,9.7742896,34.0127178,44.197506
56.1991955,41.4127962,37.9347437,16.0754773,11.4704193,30.0140081,34.5912874
55.5725551,38.6987423,38.0905631,19.8456694,17.1094883,34.536913446036515,26.0638204
54.1186435,38.5638645,37.9978735,12.4885482,12.1505963,34.536913446036515,24.8227788
54.9854537,34.5776395,30.8499289,19.6134557,9.2754026,34.7739905,24.9693687
54.2957181,29.4895811,38.8231264,21.0273622,9.5767872,36.4510686,10.3287461
61.0952566,39.257692,22.1506392,15.6526807,1.5759521,34.536913446036515,22.5543371
58.9834187,32.9974406,33.6656556,18.0523857,8.0679323,36.3742883,16.4693481
70.2966557,32.9463473,42.8441716,29.2879759,16.2874497,34.0580309,8.08393
55.6401333,29.3940948,30.0881893,12.7771023,6.4491626,36.300724,18.565365
64.4659189,31.4985803,36.4216835,18.5049113,6.2890267,38.152896,16.5319498
64.0135227,28.3283167,31.5237132,21.5779709,13.4764729,31.4936485,15.5265988
53.6735562,33.9432484,34.467498,14.7210163,11.2340756,34.536913446036515,14.8184301
59.9395284,38.6350607,39.8517916,20.1866423,11.9625631,31.219345,17.9287272
50.2380854,27.3465284,25.73439,13.5013579,7.969535,36.4405808,16.7509116
56.9308869,42.7277178,32.2966823,18.5678993,14.6760752,34.536913446036515,33.6408395
56.3469421,45.3979431,35.9203246,21.6070569,9.1259851,34.536913446036515,16.1529266
54.8991464,34.4077156,33.5592724,15.8254499,6.5538414,42.6856419,20.9936641
55.539711,43.0079237,40.8859309,21.2191268,11.2628176,37.6703934,19.6751092
52.6452284,38.5492892,40.5161771,18.1098851,7.0954921,42.8732058,17.1490178
57.02467,27.0962778,32.7043207,10.2895898,7.7918197,38.1904145,14.7888851
48.7266041,27.0801041,25.1212391,4.7545065,2.0372042,40.598008,10.6103985
60.9460199,31.3480246,36.1159935,13.1633066,5.4295168,35.0190238,23.2371381
49.3043695,27.5990049,26.0653985,5.7511785,3.6249028,42.0738147,18.0477466
54.0377612,31.2460289,31.961813,12.6906797,6.0757939,34.536913446036515,13.2910847
54.9105159,31.4273025,29.8027499,7.4615334,8.0707413,38.1219733,16.0718595
58.880664,36.9167906,29.6041755,8.5985462,2.8935028,35.8014275,18.4156316
49.972363,31.4291188,20.7136446,5.5419121,5.2296091,34.536913446036515,12.9913013
59.2983975,30.0590914,26.0978293,9.7723125,5.0762803,35.6630852,12.2406687
60.0852041,31.8059442,36.2028798,7.1452408,4.5598288,34.536913446036515,14.7752496
53.6133439,30.7533585,21.7667136,5.2214075,3.4301929,41.8425603,13.5238317
57.4233683,29.0186522,24.4017654,10.4086294,8.7402792,37.9265588,14.4310367
54.6413474,23.6988884,25.4693914,5.9899049,1.1783474,44.7984476,19.9362773
59.2872832,31.9533539,30.2091501,9.1344354,6.5424413,34.536913446036515,30.1904359
53.1087845,28.411885,24.8439202,5.803557,4.1372086,36.3503878,11.2995032
52.213455,38.929751,21.336979,5.8236319,3.4964453,39.8100809,7.9029324
53.2533069,35.2416271,28.1284771,10.1509521,5.4127304,37.6584717,23.7342786
56.811601,33.1598121,26.2068168,10.4553552,4.4974201,44.6425957,12.6281255
57.0968698,26.593044,27.2296376,13.1918549,6.3391898,40.8432902,20.4614614
59.3730707,27.9365646,26.5149878,9.8368934,5.836563,35.9083274,14.0112347
54.8035536,32.7242849,31.4604162,10.5205171,4.8492556,35.5014861,11.73836
56.8974191,33.1253663,28.2968877,8.7715569,7.5225992,38.0625155,11.9156982
55.8449105,32.0093451,28.3569946,9.2202343,4.3817145,40.9971169,16.9741423
51.8602108,17.8354533,23.5845537,9.1245387,2.7033349,41.4174086,11.2077628
57.6812697,36.2844377,28.8543602,6.9353484,6.4569505,34.7455734,11.7064871
54.8209471,32.0862493,33.5153636,10.9623007,4.8512928,38.3877906,18.6056071
56.8948622,28.103959,20.1197118,5.4498065,4.3145013,40.6106136,9.957582
51.3735961,32.6988195,22.7318314,6.1512846,4.2486335,37.3553382,16.4506912
48.025984,29.2789907,20.4919428,4.5514294,1.8915169,44.5863532,13.3978119
56.4896686,31.806603,26.1853539,7.4135486,2.3164197,39.7928651,15.9745262
53.6760236,28.0191334,32.2811432,9.0273264,8.8915914,32.9618752,16.055509
59.5158564,33.8381,24.7299107,4.5252954,3.0103806,34.1692485,14.9792045
57.2016013,33.0353199,28.7006321,9.0919948,2.9781214,37.509283,14.9430044
58.4864269,32.0953414,26.8093213,10.5091139,6.7212257,37.1919261,15.870384
54.2640087,31.4844336,30.9202083,5.8792673,7.8100671,35.8034825,16.39949
52.713632,27.2240505,24.2009287,5.6140216,2.2324515,44.7532072,13.2373922
52.0128709,31.546979,26.4893991,9.1444476,0.6776537,34.536913446036515,18.5388009
58.6785258,35.8311924,33.9537934,18.8721097,9.6663152,34.8767375,19.7397784
55.2949385,47.8324358,33.8613694,16.5968784,8.4872304,35.4231793,13.4249315
54.3278055,41.2316523,34.2244085,19.539706,8.7959594,40.0092472,11.8838711
53.60076,26.3436858,27.4827523,15.7414542,4.4365699,39.9913979,15.7414709
55.41237,38.5859869,35.7728266,21.3403743,8.1457615,37.4296261,13.2697603
62.7417544,36.3334907,39.736371,19.4054434,10.4950931,39.0856627,16.1745824
55.137804,41.7795927,34.943333,20.2597684,13.1783526,34.600668,13.7172511
53.5676435,36.1776473,30.6570271,16.1698968,8.305536,39.9315909,16.0615313
52.1458894,35.1554031,34.6196115,14.9396746,6.3558694,39.8452939,14.4263037
60.2088788,41.8469163,37.6982475,24.2188813,9.1709745,27.8483431,12.3023079
53.9539994,24.8355894,35.1530469,15.1014523,11.1021599,36.1380822,18.6896015
49.9778883,44.3805346,36.7945443,18.7757525,12.5745361,33.1603449,13.2176436
56.0501856,37.8439271,27.43393,10.5560319,3.6258766,39.8649995,15.7598798
55.9764518,35.3102844,25.992145,10.2666555,4.5081698,37.5605102,16.3946065
51.8787786,33.2072677,26.3297467,11.3114138,2.728225,41.0448436,18.6544045
49.8697056,32.7167541,32.142684,12.6590737,3.7375427,44.5324635,19.2000964
56.3095999,35.0269178,27.4969622,11.7668333,4.2655657,36.6548601,18.281001
55.5870839,33.932322,31.9374409,12.2093951,4.9908131,36.7331827,19.6937003
48.6829369,33.1662615,29.1176304,12.4506388,7.5681657,33.4438342,21.1888123
58.7812382,33.9928996,35.7876338,14.6522068,6.9177622,27.8071545,14.8194048
66.3004995,43.1304623,33.5673858,13.6565259,11.9170327,27.0320925,22.1652952
51.7813512,27.8168377,26.703183,15.0093954,6.9215723,37.9108106,17.1667126
63.6993155,32.298649,31.6939478,16.1470705,4.7030812,34.7938255,17.8994035
45.9259877,16.2442985,27.7374895,11.4917158,3.2863032,37.7941031,17.1860954
61.3979164,32.9622359,40.0637383,23.6620207,15.1448632,25.9185061,15.8130704
58.6399069,39.7713745,36.106719,20.6827802,10.277932,30.0100402,24.7547484
61.7113071,49.8361394,40.657917,26.2197656,18.3770916,37.4038048,12.836336
63.9901392,34.2139392,41.072241,25.0994404,12.1603501,27.7407574,14.9307071
60.2439964,39.1876886,34.8721105,19.631767,9.9234831,33.9754707,16.6359547
64.2350443,22.1460862,36.6584945,23.8810035,11.5168761,33.7849585,11.1451613
65.5455123,27.1823897,38.2283226,21.5070801,16.4403097,30.2758102,19.9845522
69.1495519,38.3501929,42.8131609,24.3486222,10.2349479,28.8903907,18.641673
60.2149252,23.9252592,35.8897986,27.6109328,12.230653,42.1634192,18.3414961
60.5849702,40.9238512,38.7432151,26.5357713,12.8124026,33.4962406,18.8362425
63.1842782,38.4036256,35.0559298,23.222997,11.9239676,36.6513024,14.9320598
65.511595,28.8574749,35.1585012,23.0782189,14.4450207,28.941391,14.6832424
60.7797633,27.8678538,35.0625529,18.6400882,11.8979768,33.5988005,13.1847535
60.3360151,34.8997358,34.8093265,21.0769466,11.6939169,33.7770501,14.0444423
81.4563566,23.8471101,39.6676773,32.5401881,12.0639282,21.3142418,22.8703734
61.9324729,34.1854443,37.6475068,22.1459287,12.9775577,35.0624942,17.4722434
63.9116111,33.581212,38.0597742,27.1619696,14.6480519,35.5888048,16.623885
54.6731002,38.5659386,37.9399673,18.7940154,13.2065497,45.7938984,21.5864709
66.3126981,36.2794688,36.851711,25.6273443,13.4934557,35.8192226,14.4691616
65.2670322,30.3577581,37.4215017,25.2966717,17.9230984,26.9395572,16.2451169
64.4778473,39.2690443,31.5241903,18.7150168,8.9996437,39.4973426,12.2068721
63.7513806,45.10916,43.6260258,29.7388376,15.3954548,34.6132255,18.2622974
58.6751827,39.9727497,36.2190587,22.3381304,10.4957325,38.3189524,9.904059
64.9356356,37.9162118,27.8961181,19.8041188,11.341175,39.6077598,9.85937
60.4333691,37.6820848,37.3481052,22.5267266,12.6030177,35.1175136,20.7123248
60.6575653,33.2320877,37.2880343,21.5528455,11.8779944,33.316145,12.1390512
59.6163739,33.7958485,40.0901707,22.6859502,13.180357,34.834114,12.9873968
61.585099,38.520573,36.4307749,25.067462,16.5507503,32.7863479,8.5426164
66.0221066,33.5885224,40.9393058,27.1177648,13.5394635,32.4642058,27.0896249
71.1534002,34.5736689,39.5347053,30.0618024,14.2771467,32.8498717,15.7656803
63.9021227,43.4166856,42.3207641,27.8695505,21.1688687,23.5493415,14.6121237
63.7842812,27.7481928,41.0271559,24.8147384,12.0008073,38.1998404,15.5148675
57.032845,33.5460577,35.3768917,23.0505748,11.7785117,27.6817271,15.1248893
66.9087776,16.3706181,37.2860915,27.9103635,16.1116415,37.8288215,19.9980169
64.4756075,36.1613278,39.0837901,23.0018615,15.7845366,32.1554266,15.8971207
63.4100782,33.8251945,38.0875545,29.2108047,13.6142936,34.536913446036515,25.7000807
59.0569629,40.9904003,37.8360419,20.1204161,12.7589346,31.9043106,15.2759945
60.9380281,28.8103935,35.1064479,19.8361927,11.5981375,39.2686912,14.0793784
61.3276063,38.1236283,35.2101902,20.1772949,9.3381584,36.1076377,19.9400076
55.1633263,37.8356536,35.9841437,24.9076945,12.2508585,40.3287282,15.5030254
57.516129,34.2505792,35.7019007,12.3059276,8.5562348,42.2532295,7.8525956
58.5579104,37.5514687,26.1551779,15.4781235,9.6894221,40.2671705,15.4613733
58.0563245,35.7457854,29.8037904,14.810728,8.0696209,30.5622163,25.8589978
57.3932783,34.0228926,33.8343559,13.3678964,7.5971489,41.6043334,14.3616776
56.7901195,32.94619,44.7144428,20.4466739,13.9453646,34.536913446036515,23.5516994
53.780387,33.5093058,34.706893,20.8740679,10.3086546,34.536913446036515,15.0783204
60.6629893,33.5254394,33.9647107,15.8972044,9.8192365,38.7757989,11.1066533
53.2988023,39.4626374,28.8770552,14.2386577,9.210582,38.0159585,9.6926565
65.2910984,38.9056063,27.9586337,18.9605927,8.9855807,34.536913446036515,7.0055405
62.3926599,28.5042835,30.3038001,17.1899291,4.4036358,36.0087996,14.3719804
66.7389158,42.0982482,41.8405696,24.9875656,12.0504137,38.2817983,16.8310893
56.7902726,40.6508287,33.088019,21.20083,11.4561356,34.536913446036515,16.5199117
54.5058106,37.1335267,30.3816032,14.0512634,11.3404488,35.7761779,22.5137699
56.702337,24.7714745,30.1134933,16.7662583,4.1263089,34.1084034,10.6851688
57.4919864,40.5449345,33.617666,17.1555438,9.474089,37.0368229,23.5774843
57.7866104,29.5874851,28.5267509,21.3509628,6.1829985,38.9493681,21.9070685
58.9066101,45.6556746,46.4269076,24.2665151,19.0000315,28.1885525,16.1828523
58.098263,40.7505505,39.9942589,18.5263339,10.9439851,34.5048923,21.1083907
68.2059336,41.4621099,44.5145529,27.1658067,15.3730444,42.7908703,16.430127
66.963343,38.988944,48.7435785,26.5641966,18.3914149,30.4555062,10.5124721
68.3356567,44.8269976,47.9622013,25.0937856,20.1219408,25.652727,11.7894613
75.1980325,42.3967353,55.8272987,37.0891462,25.0603399,34.536913446036515,14.6876258
58.3461066,44.8850296,39.1825955,20.1406974,12.7681337,31.4501778,16.4536434
53.2032255,39.4948127,29.6388245,13.0430891,8.2809493,35.4284601,25.6705936
53.577476,34.8443659,28.8806095,10.2066068,5.7095655,41.2333086,12.2131697
57.8494352,43.2732154,28.4625174,10.2569602,3.4697743,31.7891141,12.3514734
54.250657,36.3211134,27.5649715,11.8434036,5.6906618,38.5642568,12.7570069
58.4827104,33.1607803,30.9942976,13.752833,6.5910668,36.3903624,9.2901651
54.6138089,38.005039,28.3737427,10.2016745,4.3493224,34.536913446036515,12.5529821
56.0199275,33.4109302,29.8153758,12.0411343,6.4269164,40.9317373,9.2299465
55.5885267,42.6866287,28.2560477,18.977207,5.7779624,34.536913446036515,13.4312514
59.7042035,35.3573452,32.7962038,17.4050882,9.8479505,34.3660335,13.7189249
56.0864553,33.0200646,36.0146452,15.5510134,8.2993908,43.5564212,15.7204741
52.2851611,37.6520082,36.5044387,21.6255572,8.6392913,34.536913446036515,18.7205054
53.8840929,43.9863703,34.1296369,17.7153262,8.4087762,26.3422622,12.7981987
60.4984138,38.4905066,35.460064,14.0682894,7.822129,32.5803361,29.7029617
55.4448182,40.2319485,35.6789578,17.832893,11.8090924,46.0353762,13.074263
56.4479026,39.1054515,38.4757031,10.4709519,12.1746274,38.1223727,15.8222087
57.086749,34.2840038,30.709275,13.8715935,7.2346645,41.3526995,18.6066897
62.3759907,45.3885346,34.8480161,16.4694408,6.3281323,40.7663053,25.1905148
55.5475179,36.5800959,34.3239718,13.4558901,11.5637846,43.1274306,9.8633503
51.4775052,35.9802737,32.2063112,12.6531453,8.1991276,36.7852513,11.5370931
61.0588404,45.4622162,42.8245264,21.9638961,14.4307158,31.3476713,18.3132313
58.0304184,50.1724143,39.2542656,19.1075207,7.1384657,32.8023011,15.7484465
56.6087764,31.4049117,36.556309,18.9732406,10.288036,34.536913446036515,23.2945343
58.7081383,46.6582026,40.1993117,23.5989641,9.4446329,36.4651116,14.5058687
57.3504822,43.2133538,37.9382204,27.395591,17.2298701,31.9506627,16.8850117
50.454149,29.7149644,32.0680205,18.4206661,8.6535388,36.8106598,17.5118443
52.7621278,43.6303693,35.0483383,21.2387382,7.1129091,34.536913446036515,15.4185296
56.2393828,41.3180494,37.1310193,17.5688102,10.8475544,32.9189017,15.8261747
64.6356731,40.9848098,36.7444548,17.9572883,10.0209516,23.4078406,12.7818754
52.5284331,40.5015797,34.564036,17.8154456,7.3666819,34.7932572,13.6931277
49.2171069,32.7940068,33.0117419,22.5129794,8.1603402,34.536913446036515,18.5182911
59.2454313,38.5354011,36.4834711,23.3153956,11.0051849,24.4137904,19.0726454
52.4397373,44.6600598,37.6090851,18.2390818,12.2533181,32.2161643,15.906786
70.3229429,45.6391398,42.0262329,17.1212552,14.5657007,34.2102263,12.7838355
52.454438,41.4679499,38.028142,19.6229081,10.3555934,32.0240886,27.2871678
52.3834128,50.00206,34.4717357,22.0173893,13.042516,24.3712077,14.0870128
58.2963457,43.7372583,38.4095171,20.6595,14.2267141,34.1297516,12.3110672
56.2528339,31.2965216,37.5949138,19.5401184,16.9994393,32.1329944,9.6786659
55.8282291,44.719438,45.5721084,20.7751939,15.8215657,34.536913446036515,13.6178121
51.5744043,39.192199,26.9379359,13.0532108,8.0409839,43.2764641,15.2271043
53.1147492,42.5259399,30.9832687,20.7637533,10.2250653,35.5686911,11.8237915
57.5510954,42.2169997,33.4385446,19.3717263,8.5018578,42.4737018,14.2844484
49.7056181,45.6483,42.0147937,16.626187,10.9501712,34.536913446036515,13.1822766
56.8088041,45.3480044,44.0988893,23.1571689,16.0700954,31.239622,12.1640651
44.5262551,41.7098197,25.9502177,21.6053594,12.9013956,34.536913446036515,8.5248225
58.3146661,43.6122697,43.3689927,20.9823244,15.615919,34.7715104,15.3614779
57.9493423,44.8560742,32.0460991,13.2358203,10.0722875,44.0100102,17.0050179
56.2440032,38.335697,37.5172787,23.0140583,9.6334868,35.2749965,14.5947596
48.4349559,44.4404656,35.7705365,17.2912339,9.2351142,34.536913446036515,28.4880746
58.3452354,43.979102,41.2074149,23.4621484,13.0820414,33.5111714,11.9980779
56.1990175,42.3371548,33.4761099,17.2591977,9.0221255,39.2050776,15.3789254
63.7473721,57.5583635,25.0278633,13.4471209,8.80949,34.536913446036515,11.1437555
56.4675045,37.3522296,36.1241678,17.3282522,9.1565764,30.4070859,15.2276281
63.545257,33.2474279,29.9458183,25.7308167,10.0798829,34.0161329,10.2892284
56.3679668,40.5646508,33.4379244,16.6674541,13.8208955,45.9519187,18.8001219
55.6241707,42.2952028,28.0642481,17.5022126,8.2280726,34.536913446036515,19.5616447
55.0346924,43.4132743,30.9195804,11.5578926,6.2153433,35.5590515,25.4397156
53.1059754,50.3220473,38.6468287,19.5048962,7.8550395,34.536913446036515,11.7451302
54.5495909,38.9427665,29.2579157,16.8083434,7.1326058,37.8117536,18.5449887
57.8376387,34.6833324,33.8928148,17.2634662,12.3621484,32.1688548,14.9570996
62.0618446,39.4663769,40.3090913,20.2862607,15.4562069,29.1264057,15.874369
68.4959914,49.0322985,37.2727226,25.5043566,10.8214233,34.536913446036515,6.1464653
58.3682928,42.0904257,36.790563,23.0893225,12.7069588,33.7281839,21.7758136
60.1694153,44.1711539,43.0986475,23.4478846,13.6226089,36.6360797,24.5403969
63.8113775,34.5477088,44.0140687,21.3865266,15.231029,30.9478763,9.3910882
58.8718894,41.6908569,33.4077492,20.0692239,12.4858367,30.0290177,17.6434496
62.6709084,45.053129,35.8343364,21.2768322,16.5723334,33.3330205,25.2506932
62.0951201,47.8083937,37.7181594,25.67418,13.5645422,31.9999588,15.2849127
71.2149619,48.7043054,46.4436685,27.3894523,25.5409274,34.536913446036515,7.3221543
52.1521485,37.4895313,35.1670825,18.2696032,10.9863487,46.0171396,23.0786385
59.6587785,37.8380248,42.7270166,20.2372121,15.2605737,34.4432963,21.7493854
64.9808112,51.0604937,40.1914181,19.6798075,16.3597563,34.536913446036515,24.3131338
57.6962525,35.9914312,30.1438701,19.4133448,9.4653998,36.2550019,22.1060294
48.3969386,41.072744,48.9353314,32.5618292,16.4377573,34.536913446036515,12.9274537
53.6034365,37.1015923,41.314707,16.8154769,19.6287336,34.536913446036515,16.8173919
59.2059516,30.6858745,29.9903327,10.3602817,4.698961,30.0935515,11.3110123
57.1991723,35.9639984,35.7070145,8.653536,4.1895403,33.1759671,12.416577
60.3805692,28.2373382,26.4862965,13.8964228,4.0785057,34.536913446036515,20.8075306
53.2048191,35.2602546,29.8793153,10.9443206,4.4177841,41.2710454,15.1739201
55.9196475,39.4158763,36.410325,9.1653034,6.0831951,34.4536545,12.6689035
59.4521877,44.3234809,37.0523673,18.8158089,4.7883979,30.8414953,18.1046347
55.7840994,38.6304747,37.0763223,15.9908659,7.1905794,30.9563961,11.5697147
61.1695187,32.0171293,32.544533,17.3563989,6.7599398,37.0734083,23.5248884
50.6549453,35.8330775,26.9109477,9.544386,3.5479639,37.4750727,13.2159322
53.7465548,34.6158815,24.1839549,11.6768368,4.598842,38.0500387,14.2951262
54.7758145,26.557417,31.7527506,14.459113,5.4847144,34.536913446036515,22.49885
53.1969297,29.7654687,27.3490079,14.1357671,10.8832966,28.4526524,16.1422474
50.5040344,41.3192891,35.6833114,11.437057,4.1216602,35.0953313,11.953275
60.0998595,35.8093125,29.8148491,19.7813511,5.8143875,34.2035179,12.5108324
53.0266947,36.0635354,24.3326175,7.5463552,3.620308,37.0159572,18.0080649
51.0857442,25.808606,22.2543306,5.13074,2.9624422,40.5638354,12.9285124
52.5944703,29.9396365,20.7519295,7.0868929,3.6058065,40.3264425,12.2111308
61.9728805,37.7499155,35.2491343,16.901345,4.6033217,34.536913446036515,16.0399692
63.7891878,42.6554936,30.2411196,15.894225,2.6823351,30.7625784,19.7266161
54.2152939,33.4037505,27.1957173,9.2706972,4.7115757,38.2286752,16.5554739
59.6057345,26.9778625,30.7126816,10.4752763,2.0863003,34.5306081,9.8351408
51.5225511,25.2781659,30.9191807,8.6038721,6.0544569,40.5317791,15.9427606
52.2196279,34.6551368,32.1619644,12.1343524,4.8341792,33.9266117,11.9707846
57.383022,36.0450795,26.1754186,10.4737801,2.3781568,37.0760536,9.5924343
55.73967,34.1449914,31.1920277,7.0747874,1.1612353,50.0233342,17.0286827
52.8497652,36.3730011,28.5329357,13.3643214,4.5582972,33.2116932,13.2324166
51.7974689,32.1517739,25.3824046,9.4811186,0.4778098,42.9581098,18.7807789
48.288686,34.4621511,26.7963004,9.1818224,2.5185666,37.5470705,10.3633936
51.9703527,34.8722911,28.2425669,13.6501342,5.7326484,39.0663364,9.7226074
52.5542388,40.1305105,25.3358164,13.2474177,3.3176525,41.1963815,9.9382398
52.5624382,40.305207,26.9132855,9.5410794,4.3222575,38.0048283,14.9695219
52.7514248,36.4890893,30.0546907,13.1882008,4.7131709,35.0048784,11.4926208
58.0148281,39.3132924,38.1090527,7.3464358,9.7799337,31.3404238,19.5054558
56.5446472,40.0263683,43.7160495,4.5622813,15.16449,28.5022055,17.2918791
54.6833199,39.7472018,32.4046488,8.6512255,7.4251285,34.536913446036515,23.1387553
66.3104038,36.1958767,39.1542205,16.0720294,10.9975493,31.8441682,16.6580432
54.643596,39.5176971,34.2586639,5.2769286,8.8277538,22.9299048,15.7678107
59.0746635,33.3362508,37.1246079,2.5856631,9.7378555,28.0443054,18.8017288
59.7599235,33.9157651,31.6659541,5.7263305,6.5503467,33.3252212,14.9191451
49.0562069,34.7954094,29.2480791,5.0652588,5.0388154,35.0417038,19.0789842
69.2205053,44.0411051,34.0103084,9.4685411,16.1571081,25.8999384,22.1183259
52.8476125,37.3129607,26.7465857,6.2198284,5.3709234,36.8109238,23.445715
55.0484125,39.8388076,36.4460859,8.5437403,10.7357612,32.1541396,23.5211928
56.6130025,32.0881639,35.5426115,7.0802609,6.3942428,34.536913446036515,9.9387815
58.5160217,39.5133315,40.2365333,11.7521059,10.6200513,34.536913446036515,25.5212415
60.4830977,35.1813219,34.2321842,7.1011049,5.1887284,35.5614994,16.0869237
55.3925872,39.1969622,36.7294814,7.3847421,10.1639258,35.0788667,11.997805
57.2227848,43.6789516,36.9166575,6.5296879,12.5944637,34.536913446036515,23.6276276
59.3953459,47.1764654,40.7954967,16.775876,15.5067193,29.0971387,17.9449824
58.4993598,40.1697103,35.9276796,6.5938965,7.6749915,33.0373077,22.9340256
52.051259,29.5936966,32.8935724,4.9758614,4.3749711,36.2297269,17.8034787
59.5801624,43.7293425,41.1416367,6.8099009,11.229677,32.7094509,22.1691372
52.1502026,35.7351988,28.9945156,8.7503217,10.7018781,42.1390341,16.210263
